,期数,开奖日期,红球_1,红球_2,红球_3,红球_4,红球_5,红球_6,蓝球_1,红球_1 顺序,红球_2 顺序,红球_3 顺序,红球_4 顺序,红球_5 顺序,红球_6 顺序
390,20088,2020-09-10,01,06,12,26,29,30,12,26,12,29,01,30,06
389,20089,2020-09-13,02,14,16,21,29,30,10,21,30,16,02,29,14
388,20090,2020-09-15,02,21,23,26,31,32,06,31,26,23,02,32,21
387,20091,2020-09-17,01,09,11,12,16,19,16,19,11,12,09,16,01
386,20092,2020-09-20,01,06,12,18,22,24,03,18,12,01,24,06,22
385,20093,2020-09-22,04,05,10,13,15,19,15,04,19,15,10,05,13
384,20094,2020-09-24,10,15,17,27,29,31,08,31,29,17,27,10,15
383,20095,2020-09-27,03,09,16,17,20,26,02,26,09,03,17,20,16
382,20096,2020-09-29,01,20,23,26,27,32,15,26,27,20,32,23,01
381,20097,2020-10-06,02,08,21,25,26,30,10,08,30,26,25,21,02
380,20098,2020-10-08,06,08,11,22,25,33,02,06,33,08,11,25,22
379,20099,2020-10-11,05,06,11,12,15,30,12,05,06,30,15,12,11
378,20100,2020-10-13,01,07,15,16,20,23,07,07,15,01,16,23,20
377,20101,2020-10-15,10,17,24,25,28,30,15,28,25,10,17,24,30
376,20102,2020-10-18,09,10,19,25,26,29,08,29,09,25,10,19,26
375,20103,2020-10-20,04,09,10,22,28,32,08,09,32,04,22,28,10
374,20104,2020-10-22,04,08,10,16,27,29,09,04,10,27,16,08,29
373,20105,2020-10-25,06,14,19,20,22,24,01,19,06,20,24,14,22
372,20106,2020-10-27,02,04,11,15,18,28,10,15,04,02,28,18,11
371,20107,2020-10-29,03,09,11,24,25,28,16,03,09,11,25,24,28
370,20108,2020-11-01,10,12,15,17,23,32,05,32,15,17,12,10,23
369,20109,2020-11-03,06,13,16,20,23,32,13,06,13,16,20,23,32
368,20110,2020-11-05,02,06,09,14,22,25,04,25,14,06,02,22,09
367,20111,2020-11-08,06,09,17,22,24,26,16,17,06,22,24,26,09
366,20112,2020-11-10,02,09,12,17,28,32,05,02,28,12,32,09,17
365,20113,2020-11-12,01,03,07,10,22,32,11,22,32,07,03,10,01
364,20114,2020-11-15,01,05,11,24,30,32,03,24,30,32,01,05,11
363,20115,2020-11-17,01,04,12,20,25,32,02,20,32,25,12,04,01
362,20116,2020-11-19,05,06,14,16,19,27,10,05,06,27,14,16,19
361,20117,2020-11-22,07,08,09,10,16,27,07,09,16,07,10,08,27
360,20118,2020-11-24,11,13,19,26,30,33,05,26,11,30,19,13,33
359,20119,2020-11-26,01,09,22,28,32,33,15,33,01,28,09,22,32
358,20120,2020-11-29,01,02,03,04,09,10,12,10,04,02,03,01,09
357,20121,2020-12-01,02,04,06,21,25,29,03,04,02,21,06,25,29
356,20122,2020-12-03,12,15,17,24,26,31,15,26,17,12,24,31,15
355,20123,2020-12-06,01,03,18,19,26,29,03,19,29,18,26,01,03
354,20124,2020-12-08,16,18,19,20,29,33,12,33,29,19,20,18,16
353,20125,2020-12-10,05,12,16,26,30,31,13,30,12,16,26,05,31
352,20126,2020-12-13,03,07,12,14,23,28,11,14,07,28,23,03,12
351,20127,2020-12-15,01,04,18,19,26,31,07,01,26,18,19,04,31
350,20128,2020-12-17,08,10,15,16,23,26,10,23,16,26,08,15,10
349,20129,2020-12-20,01,02,05,15,28,33,04,15,01,02,33,28,05
348,20130,2020-12-22,08,09,11,14,17,29,16,09,11,14,08,29,17
347,20131,2020-12-24,08,19,22,26,27,30,07,19,08,22,30,27,26
346,20132,2020-12-27,01,04,11,12,14,23,04,12,14,01,23,11,04
345,20133,2020-12-29,03,19,22,23,27,29,07,23,03,27,19,22,29
344,20134,2020-12-31,02,09,10,20,22,26,01,09,10,22,02,20,26
343,21001,2021-01-03,02,03,13,18,20,31,11,13,18,02,20,03,31
342,21002,2021-01-05,06,10,13,25,26,32,11,10,32,25,06,26,13
341,21003,2021-01-07,06,09,16,18,22,29,11,22,16,29,06,18,09
340,21004,2021-01-10,02,03,07,08,17,22,15,08,02,07,22,03,17
339,21005,2021-01-12,07,09,14,26,30,31,04,14,07,09,30,26,31
338,21006,2021-01-14,06,08,22,24,25,26,01,22,25,26,06,24,08
337,21007,2021-01-17,02,04,12,21,25,32,16,02,04,25,12,32,21
336,21008,2021-01-19,01,05,07,14,18,33,07,07,14,18,01,33,05
335,21009,2021-01-21,02,04,07,24,25,32,13,02,04,25,32,24,07
334,21010,2021-01-24,01,04,11,19,32,33,05,33,11,01,19,04,32
333,21011,2021-01-26,05,10,16,23,27,33,14,23,33,16,27,05,10
332,21012,2021-01-28,03,06,14,18,20,26,01,26,18,06,20,14,03
331,21013,2021-01-31,06,09,12,16,27,31,06,27,06,09,31,12,16
330,21014,2021-02-02,04,15,21,25,29,33,06,04,25,29,21,33,15
329,21015,2021-02-04,06,14,16,26,28,29,07,14,06,29,26,16,28
328,21016,2021-02-07,03,08,09,13,15,18,10,08,03,18,15,13,09
327,21017,2021-02-21,09,15,18,29,32,33,02,09,33,15,18,32,29
326,21018,2021-02-23,02,08,14,23,25,32,06,32,25,02,08,14,23
325,21019,2021-02-25,12,16,17,24,28,29,08,12,29,17,24,16,28
324,21020,2021-02-28,01,03,06,07,09,11,02,09,03,01,11,07,06
323,21021,2021-03-02,04,08,17,24,28,33,13,17,28,04,24,08,33
322,21022,2021-03-04,10,15,17,25,31,32,06,32,10,31,25,15,17
321,21023,2021-03-07,02,21,22,23,27,28,11,21,22,27,23,02,28
320,21024,2021-03-09,01,04,06,10,11,18,02,06,04,10,11,18,01
319,21025,2021-03-11,06,08,14,17,18,30,11,17,18,14,08,06,30
318,21026,2021-03-14,03,05,13,19,20,25,03,20,19,05,03,13,25
317,21027,2021-03-16,05,07,09,16,20,26,08,05,07,16,20,09,26
316,21028,2021-03-18,11,16,23,26,27,33,05,23,27,26,16,11,33
315,21029,2021-03-21,08,10,15,17,22,30,12,08,15,30,22,17,10
314,21030,2021-03-23,08,09,13,27,29,31,05,29,13,27,08,31,09
313,21031,2021-03-25,06,11,21,25,28,31,07,28,11,06,31,25,21
312,21032,2021-03-28,01,05,08,15,16,30,03,30,05,16,01,15,08
311,21033,2021-03-30,02,12,13,14,31,33,06,33,12,31,02,13,14
310,21034,2021-04-01,04,10,12,18,23,25,01,18,12,23,25,04,10
309,21035,2021-04-04,12,14,18,20,26,28,11,26,14,20,18,28,12
308,21036,2021-04-06,01,02,06,11,21,26,11,01,26,02,11,21,06
307,21037,2021-04-08,13,17,19,24,26,30,12,24,13,26,19,30,17
306,21038,2021-04-11,05,07,09,16,18,27,06,07,09,05,27,16,18
305,21039,2021-04-13,02,08,21,24,29,31,13,21,24,31,02,29,08
304,21040,2021-04-15,02,06,07,24,28,29,16,02,07,06,24,28,29
303,21041,2021-04-18,02,09,18,23,26,32,14,32,18,09,02,23,26
302,21042,2021-04-20,05,09,10,22,25,27,08,05,27,22,10,09,25
301,21043,2021-04-22,02,03,17,18,23,24,01,17,24,18,23,02,03
300,21044,2021-04-25,05,07,14,17,26,28,13,17,07,26,28,05,14
299,21045,2021-04-27,01,04,14,15,17,32,02,15,14,04,17,32,01
298,21046,2021-04-29,05,09,13,21,28,33,06,09,13,05,28,21,33
297,21047,2021-05-02,03,07,13,16,24,29,01,13,03,29,16,24,07
296,21048,2021-05-04,04,15,17,22,29,32,03,22,04,32,15,17,29
295,21049,2021-05-06,04,11,13,22,25,32,01,04,25,32,13,22,11
294,21050,2021-05-09,02,09,10,16,25,28,08,02,16,09,25,10,28
293,21051,2021-05-11,08,09,10,19,27,29,15,08,29,10,19,09,27
292,21052,2021-05-13,03,04,06,19,21,30,14,04,30,03,06,21,19
291,21053,2021-05-16,07,10,14,16,24,33,16,07,16,33,14,10,24
290,21054,2021-05-18,07,13,21,22,24,31,02,13,22,07,31,21,24
289,21055,2021-05-20,03,11,12,16,22,28,10,12,03,11,28,16,22
288,21056,2021-05-23,08,21,22,23,29,32,01,08,29,21,32,23,22
287,21057,2021-05-25,05,06,09,17,25,33,16,06,05,17,25,33,09
286,21058,2021-05-27,09,11,13,18,19,28,14,11,13,28,19,09,18
285,21059,2021-05-30,01,09,11,18,32,33,14,33,09,18,11,01,32
284,21060,2021-06-01,10,11,17,20,29,30,15,20,11,29,10,17,30
283,21061,2021-06-03,04,09,12,18,20,23,01,09,04,20,23,18,12
282,21062,2021-06-06,12,13,15,20,22,25,10,12,25,20,15,22,13
281,21063,2021-06-08,04,05,06,09,23,24,09,24,06,23,04,05,09
280,21064,2021-06-10,04,06,08,15,16,18,16,18,04,06,08,15,16
279,21065,2021-06-13,01,04,08,19,29,33,16,33,08,01,29,19,04
278,21066,2021-06-15,02,06,19,26,30,33,15,06,30,26,33,02,19
277,21067,2021-06-17,01,11,19,23,25,29,09,19,23,25,11,01,29
276,21068,2021-06-20,04,14,18,24,31,32,15,14,04,18,31,32,24
275,21069,2021-06-22,06,11,18,20,23,26,05,26,11,06,23,20,18
274,21070,2021-06-24,01,05,11,15,16,29,15,11,29,01,15,05,16
273,21071,2021-06-27,01,07,24,31,32,33,08,31,32,33,01,07,24
272,21072,2021-06-29,01,09,15,16,19,21,15,15,21,01,16,19,09
271,21073,2021-07-01,01,06,18,22,24,25,08,25,06,22,01,18,24
270,21074,2021-07-04,04,05,09,14,25,27,07,09,25,04,27,05,14
269,21075,2021-07-06,12,15,16,21,22,29,01,15,21,16,12,29,22
268,21076,2021-07-08,03,09,21,23,30,32,06,30,21,32,09,23,03
267,21077,2021-07-11,08,15,17,25,27,30,10,27,17,30,08,25,15
266,21078,2021-07-13,04,06,15,26,27,31,12,15,27,04,26,31,06
265,21079,2021-07-15,01,03,10,24,28,29,13,10,01,29,03,28,24
264,21080,2021-07-18,05,08,22,23,24,29,09,05,08,23,29,24,22
263,21081,2021-07-20,01,03,05,18,22,23,01,05,03,01,18,22,23
262,21082,2021-07-22,03,06,11,13,26,32,05,32,13,03,06,26,11
261,21083,2021-07-25,04,09,11,25,28,33,04,25,04,28,09,33,11
260,21084,2021-07-27,05,07,09,11,21,28,01,05,21,07,28,11,09
259,21085,2021-07-29,05,06,07,11,14,20,02,14,05,07,06,20,11
258,21086,2021-08-01,06,08,10,14,28,29,01,29,06,10,14,08,28
257,21087,2021-08-03,02,13,16,19,23,24,04,19,23,16,24,13,02
256,21088,2021-08-05,04,12,15,16,19,26,06,04,12,26,15,19,16
255,21089,2021-08-08,01,02,07,13,23,24,12,07,01,24,23,02,13
254,21090,2021-08-10,05,06,12,14,27,28,08,12,27,14,28,05,06
253,21091,2021-08-12,04,06,16,24,26,33,16,06,16,04,26,33,24
252,21092,2021-08-15,02,07,08,10,12,31,03,31,02,07,10,12,08
251,21093,2021-08-17,05,11,15,23,28,33,03,23,11,33,05,28,15
250,21094,2021-08-19,09,11,24,25,28,33,15,25,11,33,09,28,24
249,21095,2021-08-22,08,12,17,24,27,28,13,27,28,17,24,12,08
248,21096,2021-08-24,01,07,11,14,15,26,11,07,26,14,15,01,11
247,21097,2021-08-26,03,11,12,13,25,28,12,03,25,11,13,12,28
246,21098,2021-08-29,01,10,13,18,26,32,05,10,26,32,13,18,01
245,21099,2021-08-31,09,11,17,18,20,27,15,18,17,09,20,27,11
244,21100,2021-09-02,07,09,12,13,14,29,16,09,07,14,12,29,13
243,21101,2021-09-05,02,04,12,22,29,31,01,12,04,02,29,31,22
242,21102,2021-09-07,05,09,15,24,27,30,09,24,05,15,09,27,30
241,21103,2021-09-09,10,13,15,25,29,30,15,29,30,13,10,15,25
240,21104,2021-09-12,01,07,17,20,22,28,15,07,01,17,20,28,22
239,21105,2021-09-14,10,14,15,22,27,32,09,10,22,15,32,14,27
238,21106,2021-09-16,01,04,07,14,30,31,03,30,07,04,14,31,01
237,21107,2021-09-19,02,03,17,19,25,30,01,25,30,02,19,17,03
236,21108,2021-09-21,11,15,18,24,26,32,09,26,32,15,11,24,18
235,21109,2021-09-23,02,03,10,17,20,26,16,10,26,20,17,03,02
234,21110,2021-09-26,10,13,15,24,31,32,02,32,10,13,24,15,31
233,21111,2021-09-28,17,20,22,23,26,28,06,23,22,20,17,26,28
232,21112,2021-09-30,05,06,21,25,28,33,07,05,28,25,21,06,33
231,21113,2021-10-05,04,07,10,22,27,30,02,30,10,27,07,22,04
230,21114,2021-10-07,04,06,08,14,24,27,02,24,27,06,14,04,08
229,21115,2021-10-10,02,10,12,15,24,27,08,02,15,12,24,27,10
228,21116,2021-10-12,06,14,17,18,31,33,06,14,06,33,17,18,31
227,21117,2021-10-14,03,05,17,21,27,33,04,05,33,21,27,17,03
226,21118,2021-10-17,02,06,14,18,20,31,13,02,18,31,06,20,14
225,21119,2021-10-19,03,09,10,11,28,29,13,10,29,28,11,03,09
224,21120,2021-10-21,01,07,08,12,13,18,05,12,08,18,07,13,01
223,21121,2021-10-24,04,05,12,16,22,30,15,04,22,12,16,05,30
222,21122,2021-10-26,04,05,12,15,18,28,07,04,12,28,18,05,15
221,21123,2021-10-28,06,14,15,19,29,31,05,31,19,15,14,06,29
220,21124,2021-10-31,01,03,18,22,29,32,02,18,01,03,22,32,29
219,21125,2021-11-02,14,19,20,23,24,31,09,31,19,14,23,20,24
218,21126,2021-11-04,19,20,23,27,28,31,01,28,27,19,23,31,20
217,21127,2021-11-07,07,15,16,20,27,29,07,29,15,20,16,27,07
216,21128,2021-11-09,05,17,20,21,23,33,04,23,05,20,17,21,33
215,21129,2021-11-11,04,15,21,27,28,29,10,04,28,21,15,29,27
214,21130,2021-11-14,08,09,15,24,26,30,06,15,24,26,30,09,08
213,21131,2021-11-16,08,11,18,19,20,24,01,08,20,18,19,24,11
212,21132,2021-11-18,01,04,06,14,20,28,08,06,04,14,28,20,01
211,21133,2021-11-21,01,03,12,19,27,31,10,01,31,19,03,27,12
210,21134,2021-11-23,01,02,16,19,25,31,08,02,31,01,25,19,16
209,21135,2021-11-25,03,10,17,19,21,31,04,21,19,31,10,03,17
208,21136,2021-11-28,02,06,09,15,19,28,16,02,06,09,15,19,28
207,21137,2021-11-30,03,07,10,14,21,24,01,10,24,14,21,03,07
206,21138,2021-12-02,11,14,15,16,27,32,09,14,15,32,27,11,16
205,21139,2021-12-05,12,14,19,23,24,27,01,14,24,12,23,27,19
204,21140,2021-12-07,05,10,16,26,27,33,01,26,16,05,27,10,33
203,21141,2021-12-09,01,14,19,23,26,30,10,14,19,23,01,30,26
202,21142,2021-12-12,04,07,17,19,20,24,16,20,04,07,17,24,19
201,21143,2021-12-14,01,09,11,13,20,29,09,29,01,09,11,20,13
200,21144,2021-12-16,02,05,13,15,23,26,07,26,13,15,02,05,23
199,21145,2021-12-19,04,07,10,14,16,26,09,10,14,26,07,16,04
198,21146,2021-12-21,07,09,21,22,26,32,03,09,21,07,32,22,26
197,21147,2021-12-23,05,10,11,13,27,28,09,10,28,11,13,27,05
196,21148,2021-12-26,10,12,15,17,19,20,08,12,20,17,19,10,15
195,21149,2021-12-28,05,10,15,18,19,32,05,32,15,10,19,05,18
194,21150,2021-12-30,09,14,20,21,24,26,04,24,21,20,09,14,26
193,22001,2022-01-02,06,13,15,17,20,21,03,21,13,06,17,20,15
192,22002,2022-01-04,02,12,21,23,25,31,08,12,25,02,21,23,31
191,22003,2022-01-06,02,05,16,17,18,30,06,05,16,02,17,30,18
190,22004,2022-01-09,05,19,24,28,30,32,14,30,32,05,19,24,28
189,22005,2022-01-11,07,10,12,16,19,31,16,16,12,31,19,10,07
188,22006,2022-01-13,03,06,09,15,22,31,02,06,22,31,03,15,09
187,22007,2022-01-16,01,20,22,23,25,28,16,25,28,23,20,22,01
186,22008,2022-01-18,02,03,07,09,20,21,13,07,03,09,21,20,02
185,22009,2022-01-20,04,15,17,19,25,28,16,04,25,17,19,28,15
184,22010,2022-01-23,12,18,19,20,21,32,15,12,20,32,19,21,18
183,22011,2022-01-25,06,15,23,24,25,33,15,25,33,15,24,06,23
182,22012,2022-01-27,04,07,08,29,30,31,01,08,30,29,31,07,04
181,22013,2022-02-08,02,03,04,07,10,18,15,18,03,10,04,07,02
180,22014,2022-02-10,06,07,13,14,15,27,04,27,15,13,07,06,14
179,22015,2022-02-13,06,14,16,27,28,31,07,06,16,27,28,31,14
178,22016,2022-02-15,05,10,19,20,29,31,14,10,19,31,29,20,05
177,22017,2022-02-17,06,09,24,29,30,32,07,09,24,06,32,29,30
176,22018,2022-02-20,07,11,16,17,30,32,16,17,11,07,30,16,32
175,22019,2022-02-22,05,06,14,20,21,25,08,21,05,25,14,20,06
174,22020,2022-02-24,09,11,14,22,30,32,01,32,09,14,11,30,22
173,22021,2022-02-27,03,07,22,24,26,31,14,24,07,26,03,31,22
172,22022,2022-03-01,01,07,11,15,17,19,06,15,07,17,11,01,19
171,22023,2022-03-03,07,12,17,19,24,25,02,24,12,19,07,17,25
170,22024,2022-03-06,07,09,10,14,19,24,15,07,19,10,14,24,09
169,22025,2022-03-08,06,19,24,25,28,32,04,06,32,25,28,19,24
168,22026,2022-03-10,03,04,10,15,22,24,02,15,03,10,04,24,22
167,22027,2022-03-13,14,15,18,19,26,32,09,32,26,14,19,15,18
166,22028,2022-03-15,05,11,20,22,23,29,09,20,23,05,22,11,29
165,22029,2022-03-17,03,08,10,13,26,32,08,08,10,26,32,03,13
164,22030,2022-03-20,12,23,24,26,27,30,05,26,23,12,30,24,27
163,22031,2022-03-22,01,10,11,22,26,32,07,32,11,26,22,10,01
162,22032,2022-03-24,04,10,11,14,23,32,07,14,23,10,32,11,04
161,22033,2022-03-27,05,12,19,22,25,26,05,22,12,19,05,25,26
160,22034,2022-03-29,14,17,26,31,32,33,10,32,33,31,26,17,14
159,22035,2022-03-31,08,12,13,19,23,25,15,08,25,19,12,13,23
158,22036,2022-04-03,02,03,14,16,26,31,02,03,16,26,14,31,02
157,22037,2022-04-05,01,10,13,20,22,32,14,20,13,01,22,32,10
156,22038,2022-04-07,09,12,13,16,24,32,04,13,09,32,16,12,24
155,22039,2022-04-10,02,06,07,10,15,20,05,15,07,10,06,02,20
154,22040,2022-04-12,03,12,14,16,31,33,12,16,03,14,12,31,33
153,22041,2022-04-14,05,07,21,22,24,29,14,29,07,05,24,22,21
152,22042,2022-04-17,05,10,11,21,22,30,13,30,11,05,21,22,10
151,22043,2022-04-19,02,17,20,23,25,27,08,25,17,20,23,27,02
150,22044,2022-04-21,01,07,08,21,23,29,06,08,21,29,01,23,07
149,22045,2022-04-24,03,12,17,18,19,28,04,18,17,19,12,28,03
148,22046,2022-04-26,02,11,24,25,27,30,14,02,11,25,27,24,30
147,22047,2022-04-28,03,07,08,14,27,30,09,27,30,08,03,14,07
146,22048,2022-05-01,05,07,17,20,26,31,14,07,20,31,26,05,17
145,22049,2022-05-03,02,04,07,18,25,26,10,02,04,25,07,26,18
144,22050,2022-05-05,03,05,08,14,27,33,08,14,27,08,33,05,03
143,22051,2022-05-08,02,05,11,17,21,33,01,05,21,17,11,33,02
142,22052,2022-05-10,07,24,27,29,31,32,15,32,27,31,07,24,29
141,22053,2022-05-12,10,14,18,23,27,33,15,18,10,14,27,33,23
140,22054,2022-05-15,08,12,21,27,28,33,11,08,27,21,28,12,33
139,22055,2022-05-17,02,04,09,26,28,33,03,02,09,28,33,04,26
138,22056,2022-05-19,01,06,11,14,17,26,15,01,17,14,06,11,26
137,22057,2022-05-22,12,15,20,26,30,33,16,15,30,33,12,20,26
136,22058,2022-05-24,06,13,14,23,31,33,01,23,33,06,14,31,13
135,22059,2022-05-26,06,09,18,19,29,33,06,18,09,06,29,33,19
134,22060,2022-05-29,16,18,19,24,28,32,01,18,32,24,19,16,28
133,22061,2022-05-31,01,03,16,18,29,33,06,01,18,29,16,33,03
132,22062,2022-06-02,16,18,20,21,23,33,05,23,33,16,18,20,21
131,22063,2022-06-05,06,08,09,17,22,31,11,09,22,31,17,06,08
130,22064,2022-06-07,04,06,12,13,17,31,16,31,13,17,12,06,04
129,22065,2022-06-09,09,14,18,23,28,31,02,23,09,18,31,28,14
128,22066,2022-06-12,06,11,14,20,27,30,09,14,20,11,27,30,06
127,22067,2022-06-14,01,05,13,21,26,29,15,13,01,05,26,29,21
126,22068,2022-06-16,07,12,15,24,26,29,06,29,26,07,12,15,24
125,22069,2022-06-19,06,07,13,19,26,29,08,29,07,19,26,13,06
124,22070,2022-06-21,04,06,09,27,28,33,02,28,04,33,09,27,06
123,22071,2022-06-23,04,07,15,18,29,33,01,29,07,04,18,15,33
122,22072,2022-06-26,05,14,15,16,18,32,12,14,05,15,32,18,16
121,22073,2022-06-28,06,10,14,15,26,29,12,29,10,26,14,15,06
120,22074,2022-06-30,05,07,15,19,29,33,15,29,33,15,19,07,05
119,22075,2022-07-03,01,02,04,25,26,30,10,01,02,26,25,30,04
118,22076,2022-07-05,08,09,10,13,24,29,02,29,09,13,10,24,08
117,22077,2022-07-07,03,17,18,19,20,27,16,27,19,17,18,20,03
116,22078,2022-07-10,01,04,05,15,17,31,09,17,01,04,31,05,15
115,22079,2022-07-12,01,09,15,17,22,23,16,17,15,09,23,01,22
114,22080,2022-07-14,05,12,15,17,18,27,04,17,18,12,15,27,05
113,22081,2022-07-17,04,08,11,21,27,30,01,11,30,27,04,08,21
112,22082,2022-07-19,04,10,11,23,30,32,14,10,11,04,30,32,23
111,22083,2022-07-21,08,12,13,14,19,20,05,19,13,08,12,14,20
110,22084,2022-07-24,03,18,23,24,25,32,09,32,25,24,03,23,18
109,22085,2022-07-26,07,09,14,31,32,33,13,33,31,09,14,07,32
108,22086,2022-07-28,01,04,08,21,23,24,11,04,21,24,08,23,01
107,22087,2022-07-31,05,06,09,13,23,25,08,23,09,05,25,06,13
106,22088,2022-08-02,03,09,15,17,20,22,06,15,17,22,20,03,09
105,22089,2022-08-04,02,07,15,29,31,33,15,29,31,15,02,33,07
104,22090,2022-08-07,01,04,25,27,29,30,07,01,29,30,27,04,25
103,22091,2022-08-09,08,18,20,22,24,28,10,24,18,20,28,22,08
102,22092,2022-08-11,07,10,16,20,21,27,11,21,20,07,27,10,16
101,22093,2022-08-14,21,22,24,28,29,32,14,32,29,22,21,24,28
100,22094,2022-08-16,06,11,13,16,19,31,02,16,06,11,31,19,13
99,22095,2022-08-18,04,13,14,18,20,28,08,28,14,18,04,13,20
98,22096,2022-08-21,03,16,17,19,25,33,07,16,25,19,17,03,33
97,22097,2022-08-23,04,05,10,13,30,31,14,04,13,05,10,30,31
96,22098,2022-08-25,02,03,04,06,21,33,05,33,06,21,03,02,04
95,22099,2022-08-28,01,11,23,24,26,32,15,24,11,23,26,32,01
94,22100,2022-08-30,02,06,07,15,20,21,15,06,21,20,02,15,07
93,22101,2022-09-01,04,16,18,19,27,28,04,19,27,04,28,18,16
92,22102,2022-09-04,09,10,12,18,29,32,14,10,32,12,09,29,18
91,22103,2022-09-06,06,09,12,14,20,28,10,14,12,09,20,06,28
90,22104,2022-09-08,01,08,19,25,26,31,01,01,25,31,19,08,26
89,22105,2022-09-11,06,12,13,15,21,23,15,23,13,06,12,15,21
88,22106,2022-09-13,17,20,22,23,24,31,01,17,23,20,24,22,31
87,22107,2022-09-15,03,09,11,15,19,28,16,28,03,09,15,19,11
86,22108,2022-09-18,01,07,13,17,18,31,15,18,17,13,01,07,31
85,22109,2022-09-20,04,11,13,19,22,33,11,13,04,19,33,11,22
84,22110,2022-09-22,09,13,15,18,20,28,15,28,18,20,09,13,15
83,22111,2022-09-25,02,10,11,13,28,31,01,11,28,31,02,13,10
82,22112,2022-09-27,03,05,08,17,25,31,01,31,08,25,03,05,17
81,22113,2022-09-29,13,14,20,24,27,29,02,14,13,29,27,20,24
80,22114,2022-10-06,01,05,15,19,26,29,13,19,15,26,05,29,01
79,22115,2022-10-09,06,07,18,20,27,29,09,06,27,18,29,20,07
78,22116,2022-10-11,08,14,26,27,30,33,01,33,30,26,08,27,14
77,22117,2022-10-13,04,13,17,18,28,29,06,17,04,29,13,28,18
76,22118,2022-10-16,02,06,07,11,14,33,08,14,07,06,33,11,02
75,22119,2022-10-18,02,05,15,18,26,27,04,02,18,05,27,26,15
74,22120,2022-10-20,02,15,19,26,27,29,02,15,26,29,19,02,27
73,22121,2022-10-23,12,17,22,27,30,31,02,17,30,31,27,22,12
72,22122,2022-10-25,06,08,17,19,24,28,05,24,28,19,17,08,06
71,22123,2022-10-27,10,13,16,20,21,25,05,16,25,21,20,10,13
70,22124,2022-10-30,05,10,13,18,24,26,01,24,18,05,26,10,13
69,22125,2022-11-01,02,03,07,12,20,31,16,12,31,20,03,07,02
68,22126,2022-11-03,01,13,15,17,26,33,13,01,13,26,15,33,17
67,22127,2022-11-06,03,04,09,10,29,33,13,29,04,10,03,09,33
66,22128,2022-11-08,03,12,18,24,27,29,01,12,24,18,03,27,29
65,22129,2022-11-10,10,12,14,22,24,27,07,10,12,14,22,27,24
64,22130,2022-11-13,02,08,15,17,26,28,12,26,08,17,28,15,02
63,22131,2022-11-15,03,05,10,13,19,29,06,05,29,19,03,10,13
62,22132,2022-11-17,01,03,18,26,32,33,04,33,26,32,18,01,03
61,22133,2022-11-20,05,08,16,17,21,25,12,17,16,08,05,25,21
60,22134,2022-11-22,01,05,14,17,24,31,14,31,01,14,05,17,24
59,22135,2022-11-24,09,11,13,24,28,32,06,13,24,09,32,28,11
58,22136,2022-11-27,08,10,14,15,18,22,08,08,18,22,15,10,14
57,22137,2022-11-29,08,21,23,27,28,33,01,28,23,27,33,21,08
56,22138,2022-12-01,02,14,19,21,25,28,11,28,21,19,14,02,25
55,22139,2022-12-04,06,07,09,16,17,19,14,09,16,06,19,07,17
54,22140,2022-12-06,08,09,18,19,20,27,15,27,20,19,18,09,08
53,22141,2022-12-08,05,12,13,17,20,27,14,27,17,13,05,20,12
52,22142,2022-12-11,01,03,13,16,21,27,03,21,03,16,13,01,27
51,22143,2022-12-13,07,08,13,29,30,33,03,29,30,33,07,13,08
50,22144,2022-12-15,07,20,22,23,31,32,05,23,31,32,20,22,07
49,22145,2022-12-18,03,21,25,30,31,33,11,30,21,31,03,33,25
48,22146,2022-12-20,06,07,13,18,26,31,06,31,26,13,18,07,06
47,22147,2022-12-22,02,03,07,13,20,30,10,30,02,20,07,03,13
46,22148,2022-12-25,02,15,16,17,21,31,14,15,17,16,21,31,02
45,22149,2022-12-27,02,22,26,29,32,33,14,29,33,26,32,22,02
44,22150,2022-12-29,01,07,11,12,22,28,05,07,28,01,22,11,12
43,23001,2023-01-01,09,16,18,22,28,32,02,32,16,22,18,09,28
42,23002,2023-01-03,02,06,10,16,18,22,13,02,16,10,06,22,18
41,23003,2023-01-05,05,08,18,25,30,32,06,32,18,08,25,30,05
40,23004,2023-01-08,01,07,15,16,20,25,16,16,20,01,15,07,25
39,23005,2023-01-10,02,06,08,13,14,19,16,13,14,06,08,19,02
38,23006,2023-01-12,02,10,12,14,24,26,05,02,12,14,24,26,10
37,23007,2023-01-15,05,06,09,22,25,31,03,05,25,31,09,22,06
36,23008,2023-01-17,05,13,18,20,26,28,06,13,26,05,18,20,28
35,23009,2023-01-29,03,04,19,23,30,32,06,04,19,30,03,32,23
34,23010,2023-01-31,04,05,13,18,27,29,12,18,27,05,04,13,29
33,23011,2023-02-02,06,07,16,17,21,22,04,22,07,06,16,17,21
32,23012,2023-02-05,03,04,07,22,26,30,06,07,26,22,04,03,30
31,23013,2023-02-07,06,10,14,22,23,33,13,14,06,23,22,33,10
30,23014,2023-02-09,06,07,18,23,27,30,05,23,30,06,18,07,27
29,23015,2023-02-12,02,03,14,21,29,32,08,32,02,29,03,14,21
28,23016,2023-02-14,14,16,19,23,28,30,03,14,16,30,19,23,28
27,23017,2023-02-16,05,11,18,20,26,28,12,26,18,28,20,05,11
26,23018,2023-02-19,10,12,17,19,25,31,13,10,19,12,17,25,31
